,Unnamed: 0,TrackID,cell_x,cell_y,death_time
857,857,903,602.55,807.3,200
858,858,904,880.1,805.35,210
859,859,905,567.45,806.65,215
860,860,906,431.6,800.15,215
861,861,907,839.15,795.6,210
862,862,909,377.65,798.85,205
863,863,910,392.6,791.7,200
864,864,911,308.75,793.0,205
865,865,912,916.5,796.9,275
866,866,914,529.1,811.2,205
867,867,915,772.2,657.15,240
868,868,916,507.0,813.8,200
869,869,917,663.0,816.4,205
870,870,918,648.05,818.35,195
871,871,919,304.2,813.15,290
872,872,920,914.55,810.55,205
873,873,921,833.3,807.95,215
874,874,922,685.75,812.5,200
875,875,923,513.5,796.25,185
876,876,924,323.7,809.25,185
877,877,925,473.85,807.3,195
878,878,926,898.95,808.6,215
879,879,927,815.1,804.7,215
880,880,928,353.6,801.45,195
881,881,929,706.55,804.7,210
882,882,930,794.95,803.4,215
883,883,931,718.25,774.8,225
884,884,932,843.05,780.65,205
885,885,933,648.05,778.7,190
886,886,934,820.3,781.95,215
887,887,935,502.45,782.6,185
888,888,936,297.05,783.25,220
889,889,937,429.65,779.35,240
890,890,938,320.45,778.7,200
891,891,939,473.85,778.05,195
892,892,940,800.15,783.9,225
893,893,941,536.9,773.5,215
894,894,942,851.5,772.2,200
895,895,943,521.3,772.2,225
896,896,944,789.1,774.8,230
897,897,945,374.4,772.2,200
898,898,946,690.95,767.0,230
899,899,947,611.65,767.65,195
900,900,948,549.25,784.55,220
901,901,949,282.1,796.25,205
902,902,950,627.9,793.0,190
903,903,951,476.45,791.7,190
904,904,952,358.15,788.45,225
905,905,953,705.25,787.15,225
906,906,954,601.25,787.8,190
907,907,955,449.15,789.1,240
908,908,956,336.05,788.45,200
909,909,957,806.65,655.85,305
910,910,958,536.25,789.1,205
911,911,959,871.65,785.85,250
912,912,960,763.1,784.55,205
913,913,961,889.85,789.1,260
914,914,962,741.65,784.55,225
915,915,963,577.85,787.8,180
916,916,964,681.2,783.25,210
917,917,965,393.25,679.9,210
918,918,966,334.75,684.45,220
919,919,967,758.55,683.15,240
920,920,968,746.2,679.9,195
921,921,969,431.6,682.5,195
922,922,970,824.85,685.75,230
923,923,971,810.55,678.6,245
924,924,972,715.0,679.9,270
925,925,973,857.35,681.2,190
926,926,974,373.1,681.85,205
927,927,975,839.8,684.45,200
928,928,976,623.35,679.25,240
929,929,977,509.6,678.6,200
930,930,978,472.55,683.15,200
931,931,979,601.9,676.0,235
932,932,980,641.55,677.3,205
933,933,981,413.4,673.4,205
934,934,982,525.85,676.65,210
935,935,983,869.7,686.4,205
936,936,984,362.05,690.95,205
937,937,985,566.15,690.3,190
938,938,986,547.3,694.2,250
939,939,987,580.45,686.4,200
940,940,988,407.55,685.1,205
941,941,989,608.4,689.0,230
942,942,990,702.0,686.4,290
943,943,991,682.5,689.0,280
944,944,992,825.5,671.45,245
945,945,993,790.4,687.7,280
946,946,994,774.8,683.8,250
947,947,995,728.65,685.75,240
948,948,996,887.25,683.8,225
949,949,997,321.75,686.4,260
950,950,998,349.7,683.15,205
951,951,999,661.05,687.7,215
952,952,1000,658.45,665.6,230
953,953,1001,843.7,667.55,205
954,954,1002,459.55,667.55,215
955,955,1003,370.5,661.05,240
956,956,1004,331.5,668.2,225
957,957,1005,610.35,665.6,255
958,958,1006,711.1,665.6,190
959,959,1007,343.2,663.65,210
960,960,1008,727.35,664.3,210
961,961,1009,398.45,663.65,230
962,962,1010,380.9,668.2,205
963,963,1011,759.85,662.35,255
964,964,1012,788.45,662.35,235
965,965,1013,625.95,660.4,275
966,966,1014,677.3,659.1,245
967,967,1015,592.15,658.45,225
968,968,1016,397.8,727.35,200
969,969,1017,692.25,671.45,280
970,970,1018,778.05,672.75,230
971,971,1019,674.7,673.4,260
972,972,1020,360.75,673.4,210
973,973,1022,587.6,670.15,225
974,974,1023,801.45,669.5,195
975,975,1024,872.95,671.45,215
976,976,1025,860.6,667.55,200
977,977,1026,441.35,729.3,190
978,978,1027,573.95,668.2,220
979,979,1028,497.9,664.3,190
980,980,1029,482.95,666.9,190
981,981,1030,557.05,673.4,210
982,982,1031,887.9,672.1,235
983,983,1032,744.25,666.9,180
984,984,1033,434.85,664.3,205
985,985,1034,531.7,715.65,200
986,986,1035,880.75,723.45,200
987,987,1036,507.65,722.15,100
988,988,1037,347.1,716.95,205
989,989,1038,745.55,714.35,175
990,990,1039,630.5,716.3,255
991,991,1040,667.55,712.4,245
992,992,1041,550.55,715.65,225
993,993,1043,334.75,716.3,215
994,994,1044,833.95,715.65,200
995,995,1045,407.55,711.75,215
996,996,1046,889.2,709.15,215
997,997,1047,685.1,713.7,250
998,998,1048,729.3,707.85,245
999,999,1049,455.0,712.4,220
1000,1000,1050,379.6,710.45,220
1001,1001,1051,315.9,724.1,225
1002,1002,1052,380.9,694.2,205
1003,1003,1053,416.65,725.4,190
1004,1004,1054,371.15,728.65,215
1005,1005,1055,466.7,724.75,215
1006,1006,1056,358.8,724.1,195
1007,1007,1057,868.4,722.15,200
1008,1008,1058,601.9,724.75,215
1009,1009,1059,813.8,722.8,235
1010,1010,1060,595.4,694.2,210
1011,1011,1061,299.65,730.6,200
1012,1012,1062,581.1,720.85,210
1013,1013,1063,721.5,720.85,210
1014,1014,1064,644.8,722.15,205
1015,1015,1065,784.55,722.8,205
1016,1016,1067,797.55,722.8,215
1017,1017,1068,883.35,694.85,210
1018,1018,1069,822.25,700.7,215
1019,1019,1070,697.45,700.7,255
1020,1020,1071,640.25,700.05,215
1021,1021,1072,768.3,696.15,240
1022,1022,1073,715.0,699.4,275
1023,1023,1074,343.85,694.2,220
1024,1024,1075,806.65,696.8,245
1025,1025,1076,419.9,698.75,190
1026,1026,1077,811.85,709.15,235
1027,1027,1078,856.05,697.45,195
1028,1028,1079,836.55,696.8,235
1029,1029,1080,311.35,700.05,205
1030,1030,1081,529.1,698.75,145
1031,1031,1082,492.05,692.25,195
1032,1032,1083,448.5,694.85,200
1033,1033,1084,857.35,709.15,205
1034,1034,1085,394.55,701.35,200
1035,1035,1086,326.95,698.75,225
1036,1036,1087,759.85,709.8,200
1037,1037,1088,305.5,712.4,200
1038,1038,1089,794.3,706.55,235
1039,1039,1090,478.4,707.2,225
1040,1040,1091,845.0,710.45,215
1041,1041,1092,605.8,704.6,205
1042,1042,1093,579.8,704.6,210
1043,1043,1094,559.65,705.25,200
1044,1044,1095,436.8,707.2,175
1045,1045,1096,779.35,707.85,220
1046,1046,1097,358.15,704.6,225
1047,1047,1098,872.95,702.65,210
1048,1048,1099,745.55,699.4,205
1049,1049,1100,620.75,701.35,245
1050,1050,1101,832.0,972.4,90
1051,1051,1106,417.95,517.4,205
1052,1052,1107,414.05,790.4,200
1053,1053,1123,370.5,825.5,175
1054,1054,1132,601.25,1186.9,220
1055,1055,1134,464.1,751.4,150
1056,1056,1137,548.6,492.05,430
1057,1057,1142,492.7,802.75,195
1058,1058,1150,449.8,1155.7,245
1059,1059,1152,498.55,793.0,190
1060,1060,1172,529.75,998.4,290
1061,1061,1174,739.05,1063.4,285
1062,1062,1178,951.6,989.95,320
1063,1063,1179,701.35,1030.9,285
1064,1064,1181,355.55,832.0,195
1065,1065,1189,705.9,714.35,300
1066,1066,1193,859.3,1033.5,205
1067,1067,1194,481.0,629.85,210
1068,1068,1195,393.25,768.3,175
1069,1069,1196,613.6,718.25,280
1070,1070,1199,438.75,518.7,310
1071,1071,1207,587.6,1166.75,215
1072,1072,1208,668.2,1153.75,355
1073,1073,1210,752.05,1050.4,180
1074,1074,1215,765.05,1048.45,180
1075,1075,1226,335.4,929.5,355
1076,1076,1231,526.5,1196.65,345
1077,1077,1235,575.9,1004.25,220
1078,1078,1238,536.25,1193.4,355
1079,1079,1244,618.8,1183.0,225
