,Unnamed: 0,TrackID,cell_x,cell_y,death_time
865,865,938,419.25,474.5,180
866,866,939,464.75,468.0,160
867,867,940,165.75,477.1,190
868,868,941,311.35,474.5,265
869,869,942,406.25,484.25,165
870,870,943,152.1,482.3,195
871,871,944,181.35,479.05,170
872,872,945,345.15,477.1,235
873,873,946,645.45,479.05,280
874,874,947,607.1,448.5,265
875,875,948,227.5,484.9,220
876,876,949,365.3,484.25,235
877,877,950,282.75,479.7,250
878,878,951,74.1,481.65,220
879,879,952,195.65,483.6,190
880,880,953,52.65,481.65,230
881,881,954,500.5,480.35,185
882,882,955,269.1,482.3,230
883,883,956,520.0,481.65,245
884,884,957,635.7,482.95,245
885,885,958,385.45,488.15,225
886,886,959,256.75,488.15,240
887,887,960,453.05,488.8,190
888,888,961,557.7,449.15,315
889,889,962,448.5,464.1,160
890,890,963,628.55,468.65,220
891,891,964,247.65,450.45,175
892,892,965,165.75,445.25,215
893,893,966,504.4,447.2,185
894,894,968,265.85,451.1,220
895,895,969,391.3,451.75,150
896,896,970,90.35,450.45,190
897,897,971,435.5,453.05,160
898,898,972,528.45,451.1,225
899,899,973,573.3,451.1,185
900,900,975,141.7,452.4,235
901,901,976,302.9,456.3,250
902,902,977,343.85,456.3,220
903,903,978,618.8,455.65,225
904,904,979,392.6,468.0,155
905,905,980,244.4,468.0,235
906,906,981,518.05,461.5,225
907,907,982,54.6,463.45,250
908,908,983,543.4,460.85,185
909,909,984,496.6,460.2,175
910,910,986,214.5,460.2,180
911,911,987,360.1,458.9,185
912,912,988,181.35,456.95,175
913,913,989,106.6,458.9,220
914,914,990,479.05,454.35,160
915,915,992,325.65,385.45,185
916,916,995,350.35,422.5,200
917,917,1017,83.85,273.65,220
918,918,1022,616.2,645.45,315
919,919,1031,73.45,538.85,255
920,920,1036,406.25,455.65,215
921,921,1047,341.9,410.8,225
922,922,1059,556.4,835.25,255
923,923,1060,186.55,543.4,255
924,924,1067,341.25,885.3,275
925,925,1081,179.4,269.1,285
926,926,1086,64.35,425.75,260
927,927,1093,568.1,492.05,250
928,928,1098,300.95,865.8,290
929,929,1100,69.55,707.85,320
930,930,1101,286.0,719.55,285
931,931,1104,653.25,653.25,285
932,932,1109,338.65,378.95,305
933,933,1115,526.5,590.85,275
934,934,1127,408.85,206.7,310
935,935,1135,174.2,603.2,305
936,936,1145,210.6,610.35,325
937,937,1150,495.3,635.7,305
938,938,1152,243.75,612.3,335
939,939,1175,586.3,510.9,305
940,940,1176,671.45,555.1,380
941,941,1181,681.2,542.1,370
942,942,1182,494.65,691.6,380
943,943,1183,495.95,704.6,375
944,944,1212,65.65,623.35,425
945,945,1242,152.75,424.45,510
