Experiment_name,SPI,NI,Treatment,Cell Line + Treatment,Cell Line,Origin,Mode,Density,pvalue,sliding_time_window_size,neighbors_dist_threshold
Field14-002_ROI#1_annotation_apop.csv,0.16965584100824035,0.18863049095607234,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,120,150
Field14-002_ROI#1_annotation_nec.csv,0.19400352733686071,0.22088353413654618,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,120,150
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.08270676691729321,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.004,120,150
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.2743682310469315,0.22535211267605634,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,120,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25176991150442474,0.1693548387096774,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,120,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5076923076923077,0.2276657060518732,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,120,150
field13_crop-001_ROI#1_annotation_apop.csv,0.04063360881542692,0.13924050632911392,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,5,200
field13_crop-001_ROI#1_annotation_nec.csv,0.2596234897443102,0.10355987055016182,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,5,200
Field14-002_ROI#1_annotation_apop.csv,0.16527445099736315,0.13953488372093023,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,5,200
Field14-002_ROI#1_annotation_nec.csv,0.11030490158240057,0.11646586345381527,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,5,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.09505862646566167,0.14893617021276595,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.001,5,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31786404878774355,0.14084507042253522,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,5,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24862803791604307,0.12096774193548387,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,5,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5329540575354229,0.08645533141210375,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,5,200
field13_crop-001_ROI#1_annotation_apop.csv,0.04212538226299694,0.14345991561181434,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,10,200
field13_crop-001_ROI#1_annotation_nec.csv,0.2575970737197524,0.11650485436893204,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,10,200
Field14-002_ROI#1_annotation_apop.csv,0.16165945574380328,0.14728682170542637,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,200
Field14-002_ROI#1_annotation_nec.csv,0.11274961597542243,0.12449799196787148,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.10201537502597126,0.14893617021276595,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.003,10,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.317762570663493,0.14084507042253522,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25121630739727985,0.12096774193548387,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5318988703604087,0.08645533141210375,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,200
field13_crop-001_ROI#1_annotation_apop.csv,0.04307974335472042,0.16455696202531644,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,30,200
field13_crop-001_ROI#1_annotation_nec.csv,0.25671140939597314,0.16181229773462782,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,200
Field14-002_ROI#1_annotation_apop.csv,0.16192321666464823,0.15503875968992248,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,200
Field14-002_ROI#1_annotation_nec.csv,0.10596945858398883,0.14056224899598393,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.10932674490426186,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.002,30,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31810035842293904,0.1619718309859155,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,30,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25048335123523086,0.12903225806451613,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,30,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5359098228663447,0.14121037463976946,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,30,200
field13_crop-001_ROI#1_annotation_apop.csv,0.03719008264462804,0.16877637130801687,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,60,200
field13_crop-001_ROI#1_annotation_nec.csv,0.237403928266439,0.1941747572815534,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,60,200
Field14-002_ROI#1_annotation_apop.csv,0.16222114451988365,0.16020671834625322,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,60,200
Field14-002_ROI#1_annotation_nec.csv,0.10808356039963662,0.17670682730923695,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,60,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.10480887792848334,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.001,60,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.30665467625899273,0.19718309859154928,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,60,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2472889644907506,0.14112903225806453,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,60,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5357142857142857,0.19020172910662825,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,60,200
field13_crop-001_ROI#1_annotation_apop.csv,0.03509979353062636,0.189873417721519,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,90,200
field13_crop-001_ROI#1_annotation_nec.csv,0.21465295629820053,0.22653721682847897,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,90,200
Field14-002_ROI#1_annotation_apop.csv,0.15076474872541873,0.18087855297157623,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,90,200
Field14-002_ROI#1_annotation_nec.csv,0.0881953867028494,0.20883534136546184,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,90,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.09594095940959411,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.002,90,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.29945054945054944,0.19718309859154928,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,90,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25016097875080484,0.14516129032258066,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,90,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5322896281800392,0.21037463976945245,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,90,200
field13_crop-001_ROI#1_annotation_apop.csv,0.035747883349012126,0.1940928270042194,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,120,200
field13_crop-001_ROI#1_annotation_nec.csv,0.2843450479233227,0.2459546925566343,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,120,200
Field14-002_ROI#1_annotation_apop.csv,0.16843629343629343,0.18863049095607234,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,120,200
Field14-002_ROI#1_annotation_nec.csv,0.1346153846153846,0.22088353413654618,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,120,200
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.09828009828009823,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.001,120,200
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.27728085867620744,0.22535211267605634,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,120,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25314806773773346,0.15725806451612903,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,120,200
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5031847133757963,0.2276657060518732,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,120,200
